Serial #,Date,Time,No of Axles,Class Index,Class,Lane #,Speed(kph),Speed(mph),Gross Weight (Kg),Axle Wt1,Axle Wt2,Axle Wt3,Axle Wt4,Axle Wt5,Axle Wt6,Axle Wt7,Axle Wt8,Axle Wt9,Axle Wt10,Spacing1,Spacing2,Spacing3,Spacing4,Spacing5,Spacing6,Spacing7,Spacing8,Spacing9,Length(cm),Overhang(%),Headway(msec),Gap(cm),Direction,Validity,Straddle,Chassis Code,Legal Status,Legal Status,Front LF,Middle LF,Rear LF,Straddle Window,Average Speed,Front HF,Middle HF,Rear HF,Time Diff 1,Time Diff 2,Loop On Time,Registration,Axle 11,Axle 12,Axle 13,Axle 14,Axle 15,Axle 16,Axle 17,Axle 18,Axle 19,Axle 20,Axle 21,Axle 22,Axle 23,Axle 24,Axle 25,Space 10,Space 11,Space 12,Space 13,Space 14,Space 15,Space 16,Space 17,Space 18,Space 19,Space 20,Space 21,Space 22,Space 23,Space 24,Road Surface,Mote Address,Mote Hops,Mote Noise,Gas Type 1,Gas Type 2,Gas Type 3,Mote Temp,Mote Humidity,Mote Battery,RSSI,Record Type,Gross Wt P1,Gross Wt P2,Axle Wt 1 P1,Axle Wt 1 P2,Axle Wt 2 P1,Axle Wt 2 P2,Axle Wt 3 P1,Axle Wt 3 P2,Axle Wt 4 P1,Axle Wt 4 P2,Axle Wt 5 P1,Axle Wt 5 P2,Axle Wt 6 P1,Axle Wt 6 P2,Axle Wt 7 P1,Axle Wt 7 P2,Axle Wt 8 P1,Axle Wt 8 P2,Axle Wt 9 P1,Axle Wt 9 P2,Axle Wt 10 P1,Axle Wt 10 P2,Axle Wt 1 S1,Axle Wt 1 S2,Axle Wt 1 S3,Axle Wt 1 S4,Axle Wt 1 S5,Axle Wt 1 S6,Axle Wt 1 S7,Axle Wt 1 S8,Axle Wt 2 S1,Axle Wt 2 S2,Axle Wt 2 S3,Axle Wt 2 S4,Axle Wt 2 S5,Axle Wt 2 S6,Axle Wt 2 S7,Axle Wt 2 S8,Axle Wt 3 S1,Axle Wt 3 S2,Axle Wt 3 S3,Axle Wt 3 S4,Axle Wt 3 S5,Axle Wt 3 S6,Axle Wt 3 S7,Axle Wt 3 S8,Axle Wt 4 S1,Axle Wt 4 S2,Axle Wt 4 S3,Axle Wt 4 S4,Axle Wt 4 S5,Axle Wt 4 S6,Axle Wt 4 S7,Axle Wt 4 S8,Axle Wt 5 S1,Axle Wt 5 S2,Axle Wt 5 S3,Axle Wt 5 S4,Axle Wt 5 S5,Axle Wt 5 S6,Axle Wt 5 S7,Axle Wt 5 S8,Axle Wt 6 S1,Axle Wt 6 S2,Axle Wt 6 S3,Axle Wt 6 S4,Axle Wt 6 S5,Axle Wt 6 S6,Axle Wt 6 S7,Axle Wt 6 S8,Axle Wt 1 Sensor Avg,Axle Wt 2 Sensor Avg,Axle Wt 3 Sensor Avg,Axle Wt 4 Sensor Avg,Axle Wt 5 Sensor Avg,Axle Wt 6 Sensor Avg,Gross Wt S1,Gross Wt S2,Gross Wt S3,Gross Wt S4,Gross Wt S5,Gross Wt S6,Gross Wt S7,Gross Wt S8,Temperature(C),Start Time,Wheel Wt 1 L,Wheel Wt 1 R,Wheel Wt 2 L,Wheel Wt 2 R,Wheel Wt 3 L,Wheel Wt 3 R,Wheel Wt 4 L,Wheel Wt 4 R,Wheel Wt 5 L,Wheel Wt 5 R,Wheel Wt 6 L,Wheel Wt 6 R,Wheel Wt 7 L,Wheel Wt 7 R,Wheel Wt 8 L,Wheel Wt 8 R,Wheel Wt 9 L,Wheel Wt 9 R,Wheel Wt 10 L,Wheel Wt 10 R
77575478,2020/9/7,09:11:16.2,2,0,A,5,105,65.6,1840,980,860,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,530,49,8700,0,NORTHBOUND,0,No,59,0,2,12,2,2,2359,2065,40,59,5,1000,1000,250,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,11:15.9,,,,,,,,,,,,,,,,,,,,
77575479,2020/9/7,09:11:18.2,2,0,A,3,84,52.5,1410,690,720,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,370,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,998,-1425,-19723,-25096,1000,1602,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,00:02.8,,,,,,,,,,,,,,,,,,,,
77575480,2020/9/7,09:11:18.1,2,0,A,4,95,59.4,1880,1090,790,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,392,0,3700,9800,NORTHBOUND,1000000,No,341,0,2,54,54,0,1000,998,252,341,35,1000,1602,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,11:14.2,,,,,,,,,,,,,,,,,,,,
77575481,2020/9/7,09:11:18.7,2,110,2N,1,70,43.8,10840,2530,8310,0,0,0,0,0,0,0,0,374,0,0,0,0,0,0,0,0,514,0,0,0,SOUTHBOUND,1000100,No,-21,0,110,7433,-22527,-10402,1000,998,5128,-21766,-21,1000,1602,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,00:02.8,,,,,,,,,,,,,,,,,,,,
77575482,2020/9/7,09:11:20.0,2,0,A,4,104,65,1310,700,610,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,387,0,3900,9900,NORTHBOUND,1000000,No,546,0,2,87,87,0,1000,998,404,546,56,1000,1602,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,11:18.1,,,,,,,,,,,,,,,,,,,,
77575483,2020/9/7,09:11:23.6,2,0,A,2,50,31.3,1590,930,660,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,468,81,900,450,SOUTHBOUND,11100000,No,136,0,2,0,0,0,1000,998,110,94,136,1000,1602,28938,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,10:54.6,,,,,,,,,,,,,,,,,,,,
77575484,2020/9/7,09:11:26.6,2,0,A,3,86,53.8,1350,830,520,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,365,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,998,-1425,-19723,-25096,1000,1602,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,00:02.8,,,,,,,,,,,,,,,,,,,,
77575485,2020/9/7,09:11:29.0,2,0,A,1,90,56.3,1250,760,490,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,363,0,0,0,SOUTHBOUND,1000000,No,-21,0,2,7433,-22527,-10402,1000,998,5128,-21766,-21,1000,1602,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,00:02.8,,,,,,,,,,,,,,,,,,,,
77575486,2020/9/7,09:11:31.3,2,0,A,5,88,55,2410,1310,1100,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,509,36,15000,0,NORTHBOUND,0,No,92,0,2,12,35,0,2359,2065,80,92,31,1000,1000,290,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,11:31.0,,,,,,,,,,,,,,,,,,,,
77575487,2020/9/7,09:11:33.2,2,0,A,2,50,31.3,1590,930,660,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,245,0,38200,0,SOUTHBOUND,1000000,No,103,0,2,0,7,0,1000,998,43,103,5,1000,1602,310,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,11:32.9,,,,,,,,,,,,,,,,,,,,
77575488,2020/9/7,09:11:35.6,2,0,A,3,95,59.4,1330,820,510,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,360,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,998,-1425,-19723,-25096,1000,1602,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,00:02.8,,,,,,,,,,,,,,,,,,,,
77575489,2020/9/7,09:11:35.9,3,4,E,6,70,43.8,17900,5710,4880,7310,0,0,0,0,0,0,0,181,561,0,0,0,0,0,0,0,1054,29,30900,0,NORTHBOUND,0,No,21,0,4,6,10,0,2359,2065,17,21,12,1000,1000,645,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,11:35.3,,,,,,,,,,,,,,,,,,,,
77575490,2020/9/7,09:11:36.0,2,0,A,4,87,54.4,2340,1340,1000,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,388,0,1800,4850,NORTHBOUND,1000000,No,875,0,2,139,139,0,1000,998,647,875,90,1000,1602,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,11:20.0,,,,,,,,,,,,,,,,,,,,
77575491,2020/9/7,09:11:38.8,2,0,A,3,85,53.1,2160,1220,940,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,426,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,998,-1425,-19723,-25096,1000,1602,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,00:02.8,,,,,,,,,,,,,,,,,,,,
77575492,2020/9/7,09:11:39.7,2,0,A,4,90,56.3,1950,1010,940,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,530,45,19400,0,NORTHBOUND,0,No,176,0,2,46,46,2,1000,998,135,176,34,1000,1602,273,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,11:39.4,,,,,,,,,,,,,,,,,,,,
77575493,2020/9/7,09:11:40.5,2,0,A,5,87,54.4,1500,910,590,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,512,41,9200,0,NORTHBOUND,0,No,113,0,2,12,24,2,2359,2065,52,113,21,1000,1000,275,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,11:40.2,,,,,,,,,,,,,,,,,,,,
77575494,2020/9/7,09:11:41.2,2,0,A,4,87,54.4,1710,940,770,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,468,74,1300,2750,NORTHBOUND,0,No,136,0,2,8,0,0,1000,998,125,136,3,1000,1602,509,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,11:40.7,,,,,,,,,,,,,,,,,,,,
77575495,2020/9/7,09:11:42.1,2,0,A,4,88,55,1950,1170,780,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,700,59,1000,1950,NORTHBOUND,0,No,146,0,2,0,0,0,1000,998,146,143,22,1000,1602,368,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,11:41.7,,,,,,,,,,,,,,,,,,,,
77575496,2020/9/7,09:11:42.1,2,0,A,5,89,55.6,2220,1320,900,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,481,43,1600,3350,NORTHBOUND,0,No,85,0,2,9,33,2,2359,2065,40,85,28,1000,1000,275,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,11:41.9,,,,,,,,,,,,,,,,,,,,
77575497,2020/9/7,09:11:44.2,2,0,A,3,82,51.3,2040,1030,1010,0,0,0,0,0,0,0,0,274,0,0,0,0,0,0,0,0,376,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,998,-1425,-19723,-25096,1000,1602,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,00:02.8,,,,,,,,,,,,,,,,,,,,
77575498,2020/9/7,09:11:45.1,2,1,B,5,90,56.3,6170,2780,3390,0,0,0,0,0,0,0,0,335,0,0,0,0,0,0,0,0,513,34,2900,6700,NORTHBOUND,0,No,33,0,0,9,24,5,2359,2065,21,33,24,1000,1000,285,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,11:44.8,,,,,,,,,,,,,,,,,,,,
77575499,2020/9/7,09:11:46.3,2,0,A,5,96,60,810,440,370,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,387,30,1200,2500,NORTHBOUND,0,No,45,0,2,17,14,0,2359,2065,40,45,12,1000,1000,220,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,11:46.1,,,,,,,,,,,,,,,,,,,,
77575500,2020/9/7,09:11:47.6,2,0,A,3,79,49.4,2230,1240,990,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,385,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,998,-1425,-19723,-25096,1000,1602,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,00:02.8,,,,,,,,,,,,,,,,,,,,
77575501,2020/9/7,09:11:52.3,6,7,F,1,54,33.8,35870,5440,7200,6400,4020,5750,7060,0,0,0,0,329,133,559,129,128,0,0,0,0,1597,0,0,0,SOUTHBOUND,1000000,No,-21,0,14,7433,-22527,-10402,1000,998,5128,-21766,-21,1000,1602,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,00:02.8,,,,,,,,,,,,,,,,,,,,
77575502,2020/9/7,09:11:55.0,2,0,A,4,101,63.1,1760,1000,760,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,718,63,12900,0,NORTHBOUND,0,No,59,0,2,3,0,0,1000,998,59,51,2,1000,1602,327,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,11:54.6,,,,,,,,,,,,,,,,,,,,
77575503,2020/9/7,09:11:55.6,2,0,A,3,81,50.6,840,450,390,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,195,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,998,-1425,-19723,-25096,1000,1602,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,00:02.8,,,,,,,,,,,,,,,,,,,,
77575504,2020/9/7,09:11:56.7,2,0,A,3,82,51.3,1450,760,690,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,353,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,998,-1425,-19723,-25096,1000,1602,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,00:02.8,,,,,,,,,,,,,,,,,,,,
77575505,2020/9/7,09:12:00.8,2,3,D,1,64,40,15920,5780,10140,0,0,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,653,0,0,0,SOUTHBOUND,1000000,No,-21,0,0,7433,-22527,-10402,1000,998,5128,-21766,-21,1000,1602,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,00:02.8,,,,,,,,,,,,,,,,,,,,
77575506,2020/9/7,09:12:02.1,2,0,A,2,50,31.3,1590,930,660,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,861,71,500,450,SOUTHBOUND,11100000,No,132,0,2,0,0,0,1000,998,132,55,42,1000,1602,28614,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,11:33.4,,,,,,,,,,,,,,,,,,,,
77575507,2020/9/7,09:12:03.5,2,0,A,3,82,51.3,1550,870,680,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,370,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,998,-1425,-19723,-25096,1000,1602,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,00:02.8,,,,,,,,,,,,,,,,,,,,
77575508,2020/9/7,09:12:04.3,2,2,C,4,92,57.5,20790,7270,13520,0,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0,751,0,500,700,NORTHBOUND,1000000,No,95,10000,3,5,0,0,1000,998,95,82,3,1000,1602,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,11:55.2,,,,,,,,,,,,,,,,,,,,
77575509,2020/9/7,09:12:04.7,2,0,A,5,83,51.9,2020,1140,880,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,541,44,18200,0,NORTHBOUND,0,No,101,0,2,7,47,0,2359,2065,90,101,40,1000,1000,300,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,12:04.3,,,,,,,,,,,,,,,,,,,,
77575510,2020/9/7,09:12:05.6,2,0,A,2,50,31.3,1590,930,660,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,245,0,31900,0,SOUTHBOUND,1000000,No,67,0,2,8,0,0,1000,998,33,67,6,1000,1602,306,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,12:05.3,,,,,,,,,,,,,,,,,,,,
77575511,2020/9/7,09:12:05.7,2,0,A,3,81,50.6,1790,1110,680,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,0,0,403,0,0,0,SOUTHBOUND,1000000,No,-1425,0,2,-10817,6728,21096,1000,998,-1425,-19723,-25096,1000,1602,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,00:02.8,,,,,,,,,,,,,,,,,,,,
77575512,2020/9/7,09:12:05.6,2,0,A,4,91,56.9,2040,1060,980,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,383,0,9100,0,NORTHBOUND,1000000,No,152,0,2,8,0,0,1000,998,152,131,5,1000,1602,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,12:04.3,,,,,,,,,,,,,,,,,,,,
77575513,2020/9/7,09:12:05.7,2,3,D,1,67,41.9,12060,4060,8000,0,0,0,0,0,0,0,0,517,0,0,0,0,0,0,0,0,646,0,0,0,SOUTHBOUND,1000000,No,-21,0,0,7433,-22527,-10402,1000,998,5128,-21766,-21,1000,1602,0,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,00:02.8,,,,,,,,,,,,,,,,,,,,
77575514,2020/9/7,09:12:06.8,2,0,A,5,81,50.6,1860,910,950,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,453,33,2100,4300,NORTHBOUND,0,No,54,0,2,12,31,0,2359,2065,47,54,28,1000,1000,290,No ANPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,12:06.5,,,,,,,,,,,,,,,,,,,,
